Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,Group,LogicATR_SelectedOption,LogicATR_Threshold,LogicATR_Decision,RejectReason
7_GJ_Mon_Blitz,GJ,Long,2025-04-14 18:02:00,2025-04-14 23:02:00,63.5,TimeExit,18,2,130,250,0.01,2.0,0.02,81128.40000000021,81128.40000000021,0.0,116.5,207.0,207.0,57.3,2025-04-14,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
2_EJ_NightBlitz_20,EJ,Long,2025-04-14 20:56:00,2025-04-15 00:30:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,81083.40000000021,81128.40000000021,45.0,67.9,117.9,117.9,43.207,2025-04-14,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
21_GA_B_3,GA,Long,2025-04-14 21:02:00,2025-04-15 10:00:00,-57.3,TimeExit,21,2,220,100,0.0001,2.0,0.0002,81015.8000000002,81128.40000000021,112.60000000000582,217.3,178.1,178.1,58.379,2025-04-14,GA,P90,44.611,Rejected,H1_ATR_Over_P90
3_EJ_NightBlitz_21,EJ,Long,2025-04-14 21:56:00,2025-04-15 02:16:00,-75.0,SL,21,56,75,70,0.01,1.0,0.01,81008.40000000021,81128.40000000021,120.0,67.9,117.9,117.9,41.993,2025-04-14,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2025-04-15 09:59:00,2025-04-15 23:12:00,180.0,TP,9,59,90,180,0.0001,1.5,0.00015,81448.5000000002,81448.5000000002,0.0,188.3,227.3,137.0,44.079,2025-04-15,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-04-16 09:59:00,2025-04-17 05:26:00,-14.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,81352.8000000002,81476.2000000002,123.39999999999418,307.7,190.7,151.3,42.064,2025-04-16,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2025-04-16 20:56:00,2025-04-17 04:45:00,-37.2,TimeExit,20,56,45,70,0.01,1.0,0.01,81369.0000000002,81476.2000000002,107.19999999999708,151.0,103.2,103.2,28.6,2025-04-16,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
19_EA_3_WedThu_Long,EA,Long,2025-04-16 20:56:00,2025-04-17 10:00:00,41.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,81391.7000000002,81476.2000000002,84.5,307.7,227.9,221.2,54.029,2025-04-16,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2025-04-17 16:56:00,2025-04-17 21:03:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,81231.7000000002,81476.2000000002,244.5,166.6,221.0,172.4,39.807,2025-04-17,GA,P80,37.336,Rejected,H1_ATR_Over_P80
1_EJ_Log1,EJ,Long,2025-04-21 13:55:00,2025-04-22 04:55:00,-0.6,TimeExit,13,55,70,250,0.01,1.0,0.01,81131.80000000019,81476.2000000002,344.4000000000088,30.1,87.4,87.4,26.514,2025-04-21,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2025-04-21 20:56:00,2025-04-21 23:04:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,81132.4000000002,81476.2000000002,343.8000000000029,30.1,129.0,129.0,34.664,2025-04-21,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2025-04-22 09:59:00,2025-04-23 05:26:00,-17.3,TimeExit,9,59,90,180,0.0001,1.5,0.00015,81100.80000000018,81476.2000000002,375.4000000000233,156.0,117.4,83.5,38.014,2025-04-22,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-04-23 09:59:00,2025-04-24 05:26:00,30.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,81366.90000000017,81476.2000000002,109.300000000032,94.4,196.4,193.2,53.121,2025-04-23,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2025-04-23 13:55:00,2025-04-24 04:55:00,75.4,TimeExit,13,55,70,250,0.01,1.0,0.01,81266.20000000017,81476.2000000002,210.0000000000291,133.1,148.2,111.2,28.643,2025-04-23,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2025-04-23 20:56:00,2025-04-23 22:37:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,81120.80000000018,81476.2000000002,355.4000000000233,94.4,259.3,256.1,54.4,2025-04-23,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2025-04-23 20:56:00,2025-04-24 03:14:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,81190.80000000018,81476.2000000002,285.4000000000233,133.1,148.2,129.9,35.714,2025-04-23,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2025-04-24 08:04:00,2025-04-24 14:56:00,30.9,TimeExit,8,4,50,999,0.01,0.5,0.005,81397.80000000016,81476.2000000002,78.40000000003783,255.4,204.2,139.1,41.007,2025-04-24,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2025-04-24 16:56:00,2025-04-25 01:15:00,-15.9,TimeExit,16,56,70,80,0.0001,2.0,0.0002,81285.20000000017,81476.2000000002,191.0000000000291,277.4,227.6,216.1,43.243,2025-04-24,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2025-04-24 20:56:00,2025-04-25 00:04:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,81301.10000000017,81476.2000000002,175.10000000003492,318.6,207.5,174.7,37.214,2025-04-24,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2025-04-25 22:44:00,2025-04-26 03:08:00,-26.7,TimeExit,22,44,90,200,0.0001,2.0,0.0002,81256.50000000017,81476.2000000002,219.7000000000262,216.1,178.5,178.5,41.271,2025-04-25,GA,P85,40.244,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2025-04-28 08:04:00,2025-04-28 14:56:00,26.5,TimeExit,8,4,50,999,0.01,0.5,0.005,81283.00000000017,81476.2000000002,193.2000000000262,58.7,43.5,43.5,28.571,2025-04-28,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2025-04-29 08:04:00,2025-04-29 14:56:00,-31.7,TimeExit,8,4,50,999,0.01,0.5,0.005,81086.90000000017,81476.2000000002,389.300000000032,129.3,195.9,94.7,25.25,2025-04-29,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2025-05-01 20:56:00,2025-05-02 09:28:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,80817.50000000019,81476.2000000002,658.7000000000116,159.6,284.5,183.4,31.843,2025-05-01,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-05-05 09:59:00,2025-05-06 05:26:00,68.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,80800.70000000019,81476.2000000002,675.5000000000146,104.5,104.2,104.2,41.021,2025-05-05,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2025-05-08 20:56:00,2025-05-09 00:50:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,80603.40000000017,81476.2000000002,872.800000000032,199.7,92.8,92.8,29.45,2025-05-08,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-05-12 09:59:00,2025-05-12 16:15:00,180.0,TP,9,59,90,180,0.0001,1.5,0.00015,81181.70000000019,81476.2000000002,294.5000000000145,38.8,106.4,106.4,33.2,2025-05-12,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2025-05-15 20:56:00,2025-05-16 10:00:00,56.4,TimeExit,20,56,90,999,0.0001,1.5,0.00015,82105.30000000019,82105.30000000019,0.0,142.2,165.6,154.1,31.364,2025-05-15,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2025-05-22 20:56:00,2025-05-23 10:00:00,-11.0,TimeExit,20,56,90,999,0.0001,1.5,0.00015,82018.80000000018,82159.6000000002,140.80000000001746,91.0,104.0,104.0,31.207,2025-05-22,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2025-05-23 08:04:00,2025-05-23 14:56:00,40.8,TimeExit,8,4,50,999,0.01,0.5,0.005,82059.60000000018,82159.6000000002,100.00000000001457,159.8,152.6,57.6,28.793,2025-05-23,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2025-05-26 08:04:00,2025-05-26 14:56:00,26.8,TimeExit,8,4,50,999,0.01,0.5,0.005,82048.60000000018,82159.6000000002,111.00000000001457,41.7,68.3,68.3,30.121,2025-05-26,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-05-26 09:59:00,2025-05-27 05:26:00,-40.3,TimeExit,9,59,90,180,0.0001,1.5,0.00015,82027.10000000018,82159.6000000002,132.50000000001455,69.4,39.5,39.5,32.579,2025-05-26,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
13_UJ_Fix_MidWeek,UJ,Long,2025-05-28 18:04:00,2025-05-28 22:03:00,53.2,TimeExit,18,4,95,95,0.01,0.5,0.005,82000.90000000018,82159.6000000002,158.70000000001164,234.1,95.8,91.4,30.093,2025-05-28,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
12_UJ_Short_Core,UJ,Short,2025-05-29 08:04:00,2025-05-29 08:25:00,-50.0,SL,8,4,50,999,0.01,0.5,0.005,82004.70000000019,82159.6000000002,154.90000000000873,112.2,122.5,33.9,21.871,2025-05-29,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
13_UJ_Fix_MidWeek,UJ,Long,2025-05-29 18:04:00,2025-05-29 22:03:00,-77.4,TimeExit,18,4,95,95,0.01,0.5,0.005,81939.00000000019,82159.6000000002,220.60000000000585,112.2,226.4,154.7,35.171,2025-05-29,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
12_UJ_Short_Core,UJ,Short,2025-05-30 09:55:00,2025-05-30 11:17:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,82145.1000000002,82165.1000000002,20.0,213.2,269.9,83.0,26.393,2025-05-30,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2025-06-12 16:56:00,2025-06-13 00:08:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,81838.40000000018,82165.1000000002,326.70000000001164,123.3,253.4,183.7,38.486,2025-06-12,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2025-06-12 20:56:00,2025-06-13 10:00:00,54.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,81892.60000000018,82165.1000000002,272.5000000000145,128.6,285.3,219.7,37.293,2025-06-12,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2025-06-13 22:44:00,2025-06-14 03:08:00,26.2,TimeExit,22,44,90,200,0.0001,2.0,0.0002,81930.50000000017,82165.1000000002,234.6000000000204,183.7,203.9,203.9,44.107,2025-06-13,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2025-06-16 09:59:00,2025-06-17 05:26:00,50.8,TimeExit,9,59,90,180,0.0001,1.5,0.00015,82079.90000000017,82165.1000000002,85.2000000000262,59.8,53.2,53.2,30.1,2025-06-16,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2025-06-16 13:55:00,2025-06-17 04:55:00,92.5,TimeExit,13,55,70,250,0.01,1.0,0.01,82029.10000000017,82165.1000000002,136.0000000000291,60.7,99.4,99.4,28.614,2025-06-16,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
12_UJ_Short_Core,UJ,Short,2025-06-23 08:04:00,2025-06-23 13:08:00,-50.0,SL,8,4,50,999,0.01,0.5,0.005,81837.40000000017,82232.70000000017,395.3000000000029,43.5,40.3,40.3,22.043,2025-06-23,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-06-23 09:59:00,2025-06-23 12:08:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,81887.40000000017,82232.70000000017,345.3000000000029,75.6,81.0,81.0,29.157,2025-06-23,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2025-06-23 20:56:00,2025-06-24 01:37:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,81704.20000000017,82232.70000000017,528.5,44.7,179.5,179.5,30.914,2025-06-23,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2025-06-24 08:04:00,2025-06-24 14:56:00,66.1,TimeExit,8,4,50,999,0.01,0.5,0.005,81738.80000000018,82232.70000000017,493.8999999999942,188.2,226.7,86.3,32.671,2025-06-24,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2025-06-27 08:04:00,2025-06-27 14:56:00,12.2,TimeExit,8,4,50,999,0.01,0.5,0.005,82152.40000000018,82232.70000000017,80.29999999998836,198.4,135.7,60.6,23.929,2025-06-27,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2025-07-21 20:56:00,2025-07-22 04:45:00,11.3,TimeExit,20,56,45,70,0.01,1.0,0.01,82536.20000000014,82889.30000000018,353.1000000000349,24.4,93.4,93.4,31.536,2025-07-21,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
1_EJ_Log1,EJ,Long,2025-07-23 13:55:00,2025-07-23 19:07:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,82626.60000000014,82889.30000000018,262.70000000004075,156.6,156.6,112.0,30.636,2025-07-23,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2025-07-23 20:56:00,2025-07-24 00:56:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,82838.60000000014,82889.30000000018,50.700000000040745,156.6,137.2,136.5,35.407,2025-07-23,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2025-07-24 08:04:00,2025-07-24 14:56:00,37.3,TimeExit,8,4,50,999,0.01,0.5,0.005,83075.80000000013,83075.80000000013,0.0,110.4,110.4,38.6,24.079,2025-07-24,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2025-08-04 13:55:00,2025-08-04 21:54:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,83040.30000000015,83175.00000000015,134.6999999999971,88.0,69.7,69.7,31.914,2025-08-04,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
1_EJ_Log1,EJ,Long,2025-09-08 13:55:00,2025-09-09 04:55:00,-19.4,TimeExit,13,55,70,250,0.01,1.0,0.01,82597.30000000015,83175.00000000015,577.6999999999971,30.3,59.7,59.7,27.779,2025-09-08,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2025-09-08 20:56:00,2025-09-09 04:45:00,-2.4,TimeExit,20,56,45,70,0.01,1.0,0.01,82616.70000000014,83175.00000000015,558.3000000000029,30.3,83.6,83.6,28.493,2025-09-08,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
1_EJ_Log1,EJ,Long,2025-10-06 13:55:00,2025-10-06 15:55:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,82958.40000000014,83175.00000000015,216.60000000000585,16.9,152.5,152.5,37.693,2025-10-06,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
7_GJ_Mon_Blitz,GJ,Long,2025-10-06 18:02:00,2025-10-06 23:02:00,-22.2,TimeExit,18,2,130,250,0.01,2.0,0.02,82841.20000000014,83175.00000000015,333.8000000000029,31.1,205.0,205.0,53.143,2025-10-06,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
2_EJ_NightBlitz_20,EJ,Long,2025-10-06 20:56:00,2025-10-06 21:11:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,82913.40000000014,83175.00000000015,261.6000000000058,16.9,153.8,153.8,53.486,2025-10-06,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2025-10-06 21:56:00,2025-10-07 00:07:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,82911.20000000014,83175.00000000015,263.8000000000029,16.9,153.8,153.8,40.721,2025-10-06,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
1_EJ_Log1,EJ,Long,2025-10-13 13:55:00,2025-10-14 04:55:00,-36.3,TimeExit,13,55,70,250,0.01,1.0,0.01,83484.10000000012,83524.80000000013,40.70000000001164,103.5,49.3,49.3,29.429,2025-10-13,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
24_GA_D_1,GA,Long,2025-10-17 22:44:00,2025-10-18 03:08:00,-51.1,TimeExit,22,44,90,200,0.0001,2.0,0.0002,83646.80000000013,83697.90000000014,51.10000000000582,206.5,210.4,199.8,41.471,2025-10-17,GA,P85,40.244,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2025-10-20 09:55:00,2025-10-20 10:15:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,83626.80000000013,83697.90000000014,71.10000000000582,43.3,65.1,65.1,23.993,2025-10-20,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2025-10-20 20:56:00,2025-10-21 04:45:00,-22.3,TimeExit,20,56,45,70,0.01,1.0,0.01,83603.20000000014,83697.90000000014,94.69999999999708,43.1,112.4,112.4,28.771,2025-10-20,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2025-10-30 09:55:00,2025-10-30 12:12:00,50.0,TP,9,55,20,50,0.01,0.5,0.005,83729.00000000015,83729.00000000015,0.0,100.1,150.9,116.3,25.986,2025-10-30,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
13_UJ_Fix_MidWeek,UJ,Long,2025-10-30 18:04:00,2025-10-30 22:03:00,55.1,TimeExit,18,4,95,95,0.01,0.5,0.005,83694.10000000015,83729.00000000015,34.89999999999418,100.1,202.4,199.1,35.964,2025-10-30,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
19_EA_3_WedThu_Long,EA,Long,2025-11-05 20:56:00,2025-11-06 01:39:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,83908.70000000014,84031.00000000015,122.30000000000292,127.1,129.0,129.0,29.479,2025-11-05,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-11-10 09:59:00,2025-11-11 05:26:00,70.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84487.70000000013,84487.70000000013,0.0,119.7,65.8,65.8,33.736,2025-11-10,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2025-11-14 22:44:00,2025-11-15 00:35:00,-90.0,SL,22,44,90,200,0.0001,2.0,0.0002,84316.50000000012,84487.70000000013,171.20000000001164,185.2,160.8,160.8,40.8,2025-11-14,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2025-11-17 09:59:00,2025-11-18 05:26:00,-87.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84397.80000000013,84487.70000000013,89.89999999999418,72.4,42.7,42.7,29.836,2025-11-17,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2025-11-20 09:55:00,2025-11-20 10:51:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,84472.70000000013,84558.70000000013,86.0,157.3,197.4,72.3,22.357,2025-11-20,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2025-11-24 08:04:00,2025-11-24 14:56:00,2.9,TimeExit,8,4,50,999,0.01,0.5,0.005,84617.70000000011,84617.70000000011,0.0,55.5,31.0,31.0,25.693,2025-11-24,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2025-11-24 09:59:00,2025-11-25 05:26:00,0.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84677.10000000011,84677.10000000011,0.0,108.4,34.8,34.8,31.529,2025-11-24,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2026-01-26 08:04:00,2026-01-26 08:48:00,-50.0,SL,8,4,50,999,0.01,0.5,0.005,85485.20000000006,85720.90000000005,235.6999999999971,270.1,100.2,100.2,49.6,2026-01-26,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2026-01-26 13:55:00,2026-01-26 17:35:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,85345.30000000006,85720.90000000005,375.59999999999127,220.7,155.4,155.4,53.171,2026-01-26,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
7_GJ_Mon_Blitz,GJ,Long,2026-01-26 18:02:00,2026-01-26 23:02:00,5.4,TimeExit,18,2,130,250,0.01,2.0,0.02,85350.70000000006,85720.90000000005,370.1999999999971,255.6,243.5,243.5,63.264,2026-01-26,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
2_EJ_NightBlitz_20,EJ,Long,2026-01-26 20:56:00,2026-01-27 00:59:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,85420.70000000006,85720.90000000005,300.1999999999971,220.7,231.5,231.5,51.693,2026-01-26,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2026-01-26 21:56:00,2026-01-27 05:27:00,44.0,TimeExit,21,56,75,70,0.01,1.0,0.01,85464.70000000006,85720.90000000005,256.1999999999971,220.7,231.5,231.5,54.0,2026-01-26,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
12_UJ_Short_Core,UJ,Short,2026-01-27 08:04:00,2026-01-27 14:56:00,-25.4,TimeExit,8,4,50,999,0.01,0.5,0.005,85543.50000000006,85720.90000000005,177.39999999999418,204.6,204.6,65.4,33.579,2026-01-27,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2026-01-28 13:55:00,2026-01-29 04:55:00,17.4,TimeExit,13,55,70,250,0.01,1.0,0.01,85561.40000000005,85720.90000000005,159.5,160.6,168.2,103.6,36.293,2026-01-28,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
12_UJ_Short_Core,UJ,Short,2026-01-29 08:04:00,2026-01-29 14:56:00,34.3,TimeExit,8,4,50,999,0.01,0.5,0.005,85635.70000000006,85720.90000000005,85.19999999999709,124.6,176.8,127.6,34.307,2026-01-29,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2026-01-29 16:56:00,2026-01-30 00:16:00,80.0,TP,16,56,70,80,0.0001,2.0,0.0002,85710.60000000006,85720.90000000005,10.299999999988358,132.8,218.3,218.3,39.879,2026-01-29,GA,P80,37.336,Rejected,H1_ATR_Over_P80
13_UJ_Fix_MidWeek,UJ,Long,2026-01-29 18:04:00,2026-01-29 22:03:00,-1.7,TimeExit,18,4,95,95,0.01,0.5,0.005,85634.00000000006,85720.90000000005,86.89999999999418,124.6,168.3,128.1,31.107,2026-01-29,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
12_UJ_Short_Core,UJ,Short,2026-01-30 09:55:00,2026-01-30 10:07:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,85690.60000000006,85720.90000000005,30.29999999998836,128.1,96.4,96.4,27.179,2026-01-30,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2026-01-30 22:44:00,2026-01-31 03:08:00,53.7,TimeExit,22,44,90,200,0.0001,2.0,0.0002,85620.00000000006,85720.90000000005,100.89999999999418,218.3,203.4,184.6,42.793,2026-01-30,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2026-02-02 09:59:00,2026-02-02 13:05:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,85480.00000000006,85720.90000000005,240.89999999999412,144.6,86.2,86.2,45.357,2026-02-02,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2026-02-02 20:56:00,2026-02-03 04:45:00,-15.5,TimeExit,20,56,45,70,0.01,1.0,0.01,85375.90000000005,85720.90000000005,345.0,79.8,109.3,109.3,34.936,2026-02-02,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
21_GA_B_3,GA,Long,2026-02-02 21:02:00,2026-02-03 10:00:00,-50.9,TimeExit,21,2,220,100,0.0001,2.0,0.0002,85336.40000000005,85720.90000000005,384.5,168.7,126.0,126.0,47.85,2026-02-02,GA,P90,44.611,Rejected,H1_ATR_Over_P90
18_EA_2_MonWed_Short,EA,Short,2026-02-04 09:59:00,2026-02-05 03:01:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,85223.70000000006,85720.90000000005,497.1999999999971,238.9,202.3,69.7,29.507,2026-02-04,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2026-02-09 20:56:00,2026-02-10 04:45:00,-16.8,TimeExit,20,56,45,70,0.01,1.0,0.01,85364.90000000004,85720.90000000005,356.0000000000145,42.8,138.9,138.9,37.65,2026-02-09,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2026-02-09 21:56:00,2026-02-10 05:27:00,-20.5,TimeExit,21,56,75,70,0.01,1.0,0.01,85382.90000000004,85720.90000000005,338.0000000000145,42.8,138.9,138.9,38.379,2026-02-09,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2026-02-16 09:59:00,2026-02-17 05:26:00,9.2,TimeExit,9,59,90,180,0.0001,1.5,0.00015,85470.00000000003,85720.90000000005,250.90000000002328,64.0,51.7,51.7,34.557,2026-02-16,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2026-02-20 09:55:00,2026-02-20 10:29:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,85701.70000000004,85805.90000000004,104.19999999999708,110.3,79.6,46.2,22.15,2026-02-20,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
